t_s,x_m,h_m,vx_mps,hdot_mps,path_speed_mps,ax_mps2,ah_mps2,accel_norm_mps2,jx_mps3,jh_mps3
1.33375,6.85835450969926,0.450475003004812,6.77012401164855,0.514714773067558,6.78966202625096,-1.0135167348168,0.197378708154161,1.03255727501495,-1.78545525007486,0.856897693502082
1.3475,6.95134715714732,0.457571367278904,6.75602660467939,0.517511602311491,6.77581830789925,-1.03649169185662,0.209568779011837,1.05746588617521,-1.55702219151868,0.916225073718714
1.36125,7.04414389193637,0.464707366015165,6.74163475954135,0.520481656942526,6.76169656123889,-1.05635336417819,0.222575358502163,1.07954722926926,-1.33262948470915,0.975652992827911
1.375,7.13674095808366,0.471885458285573,6.72699089904319,0.523636171644002,6.74734032016052,-1.0731579399342,0.236399433104869,1.09888700784754,-1.1123683662607,1.03512384567306
1.38875,7.22913517756957,0.479108257707288,6.71213666494788,0.526986389215321,6.73279238231477,-1.0869628256093,0.251041196698468,1.11557602461524,-0.896324827117343,1.0945799573684
1.4025,7.32132393948533,0.486378532479296,6.69711290171349,0.530543549668483,6.71809479513293,-1.09782657453566,0.26650004990555,1.12971034533475,-0.684579706039044,1.15396362741906
1.41625,7.41330518896389,0.493699205269088,6.68195964120813,0.53431887931977,6.70328884291374,-1.1058088166894,0.282774600040354,1.14139152506754,-0.477208782447988,1.21321717321201
1.43,7.50507741590715,0.501073352949367,6.66671608838143,0.538323579884807,6.6884150349499,-1.11097018975933,0.299862661650054,1.15072689131076,-0.274282868633454,1.27228297287788
1.44375,7.59663964352281,0.508504206184874,6.65142060787521,0.542568817585089,6.67351309466631,-1.11337227147922,0.31776125764105,1.15782988031766,-0.0758679013170624,1.3311035075235
1.4575,7.68799141668331,0.515995148869563,6.63611071155585,0.54706571227397,6.65862194974096,-1.11307751321453,0.336466620981648,1.16282042356447,0.11797496742323,1.38962140283539
1.47125,7.77913279011965,0.523549717414426,6.62082304695125,0.551825326589982,6.64377972317768,-1.11014917479493,0.355974196972406,1.16582538109616,0.307189279868701,1.4477794700541
1.485,7.87006431646238,0.531171599886423,6.60559338657551,0.55685865514521,6.62902372529924,-1.10465126058399,0.376278646075672,1.16697901737878,0.491723183017552,1.50552074631919
1.49875,7.96078703414169,0.53886463499902,6.59045661812393,0.562176613756396,6.61439044662682,-1.09664845677685,0.397373847295381,1.16642351325125,0.671529339580788,1.56278853438543
1.5125,8.05130245515874,0.546632810955006,6.57544673552201,0.567790028726212,6.59991555161185,-1.08620606991753,0.419252902098762,1.16430950448921,0.846564839621375,1.6195264417094
1.52625,8.14161255273947,0.55448026414231,6.56059683081136,0.573709626182161,6.58563387318382,-1.07338996662661,0.441908138871092,1.1607966332029,1.01679111283149,1.67567841890727
1.54,8.23171974888275,0.562411277683659,6.54593908685615,0.579946021480336,6.57157940807702,-1.05826651453053,0.465331117894918,1.15605409261761,1.18217384145143,1.73118879758329
1.55375,8.32162690181358,0.570430279841035,6.53150477085352,0.586509708681202,6.55778531289792,-1.04090252438447,0.489512636845127,1.15026113856855,1.34268287382937,1.78600232752907
1.5675,8.41133729335258,0.578541842275956,6.51732422863173,0.593411050104418,6.54428390089368,-1.0213651933787,0.514442736791162,1.14360753219043,1.49829213862058,1.84006421329381
1.58125,8.50085461621245,0.586750678166712,6.5034268797196,0.600660265969652,6.53110663938158,-0.999722049620523,0.540110708697721,1.13629386786492,1.64897955962806,1.89332015012531
1.595,8.59018296123173,0.595061640183808,6.48984121317162,0.608267424130137,6.51828414779831,-0.97604089778307,0.56650510041542,1.12853172881486,1.79472697128332,1.94571635928177
1.60875,8.67932680455636,0.603479718324898,6.4765947841319,0.616242429905682,6.50584619632685,-0.950389765911258,0.59361372415253,1.1205436005132,1.9355200347678,1.99719962271461
1.6225,8.76829099477892,0.612010037610665,6.46371421112215,0.624595016021662,6.49382170505947,-0.922836853377205,0.621423664419387,1.1125624605619,2.07134815477431,2.04771731712189
1.63625,8.85708074004549,0.620657855643116,6.45122517403711,0.633334732660452,6.48223874365363,-0.89345047997533,0.649921286436671,1.10483095482144,2.20220439691007,2.09721744737277
1.65,8.94570159513976,0.629428560027893,6.43915241283227,0.642470937631623,6.47112453143848,-0.862299036149166,0.67909224499893,1.09760006603565,2.32808540573909,2.14564867930266
1.66375,9.0341594485537,0.638327665662284,6.42751972688816,0.652012786667079,6.46050543792928,-0.82945093434042,0.708921493784736,1.09112718636655,2.44899132346586,2.19296037187942
1.6775,9.12246050955404,0.647360811890681,6.41634997503599,0.661969223847229,6.45040698370772,-0.794974561451692,0.739393295104794,1.0856735228425,2.56492570925891,2.23910260874008
1.69125,9.21061129525371,0.656533759529327,6.40566507622931,0.67234897216417,6.44085384162644,-0.758938232414354,0.770491230079379,1.08150079808082,2.67589545921597,2.28402622909868
1.705,9.29861861769666,0.665852387762299,6.39548601084648,0.683160524227693,6.43186983829711,-0.721410144852329,0.802198209236349,1.07886725967464,2.78191072696817,2.3276828580249
1.71875,9.38648957096497,0.675322690910691,6.38583282260917,0.694412133119873,6.42347795582242,-0.682458334833021,0.834496483521261,1.07802307943402,2.88298484492584,2.37002493609343
1.7325,9.4742315183165,0.684950775077127,6.3767246211018,0.70611180340382,6.41570033373381,-0.642150633697012,0.867367655710819,1.0792053032351,2.97913424616475,2.4110057484042
1.74625,9.56185207936117,0.694742854667711,6.36817958487713,0.718267282292086,6.40855827109788,-0.600554625957373,0.900792692220959,1.08263259378123,3.0703783869521,2.45057945297353
1.76,9.64935911728387,0.704705248793686,6.3602149651335,0.730886050980119,6.4020722287573,-0.557737608259329,0.934751935301033,1.08850007818827,3.15673966991398,2.48870110849616
1.77375,9.73676072612188,0.714844377555086,6.35284708994928,0.743975316149948,6.39626183167305,-0.513766549393119,0.969225115605476,1.09697465421757,3.23824336784289,2.52532670147777
1.7875,9.82406521810416,0.725166758208777,6.34609136905958,0.757542001649317,6.39114587133758,-0.46870805134829,1.00419136513402,1.10819110951516,3.31491754814531,2.56041317273904
1.80125,9.91128111106001,0.735679001223294,6.33996229916175,0.771592740351217,6.38674230823157,-0.422628311404762,1.03962923053226,1.1222493602484,3.38679299793113,2.59391844328966
1.815,9.99841711590424,0.746387806223047,6.33447346973482,0.786133866198721,6.38306827429872,-0.375593085247154,1.07551668674339,1.1392130218484,3.453903149742,2.62580143957397
1.82875,10.0854821242058,0.757299957824413,6.32963756935913,0.801171406439902,6.38014007541679,-0.327667651097736,1.11183115100305,1.15910939859733,3.51628400792105,2.65602211808695
